"Area" "Date" "Day" "Temperature"
"491" "Arendal" 2022-05-06 126 8.20247611169115
"492" "Arendal" 2022-05-07 127 8.33608930409314
"493" "Arendal" 2022-05-08 128 8.47077570169522
"494" "Arendal" 2022-05-09 129 8.60647769499141
"495" "Arendal" 2022-05-10 130 8.7431367187085
"496" "Arendal" 2022-05-11 131 8.88069329091313
"497" "Arendal" 2022-05-12 132 9.01908705314079
"498" "Arendal" 2022-05-13 133 9.15825681150834
"499" "Arendal" 2022-05-14 134 9.29814057877001
"500" "Arendal" 2022-05-15 135 9.43867561727639
"501" "Arendal" 2022-05-16 136 9.57979848279436
"502" "Arendal" 2022-05-17 137 9.72144506914506
"503" "Arendal" 2022-05-18 138 9.8635506536162
"504" "Arendal" 2022-05-19 139 10.0060499431038
"505" "Arendal" 2022-05-20 140 10.1488771209376
"506" "Arendal" 2022-05-21 141 10.2919658943444
"507" "Arendal" 2022-05-22 142 10.4352495425009
"508" "Arendal" 2022-05-23 143 10.5786609651293
"509" "Arendal" 2022-05-24 144 10.7221327315865
"510" "Arendal" 2022-05-25 145 10.8655971303979
"511" "Arendal" 2022-05-26 146 11.0089862191862
"512" "Arendal" 2022-05-27 147 11.1522318749443
"513" "Arendal" 2022-05-28 148 11.2952658446029
"514" "Arendal" 2022-05-29 149 11.4380197958413
"515" "Arendal" 2022-05-30 150 11.5804253680888
"516" "Arendal" 2022-05-31 151 11.7224142236679
"517" "Arendal" 2022-06-01 152 11.8639180990244
"518" "Arendal" 2022-06-02 153 12.0048688559954
"519" "Arendal" 2022-06-03 154 12.1451985330608
"520" "Arendal" 2022-06-04 155 12.2848393965279
"521" "Arendal" 2022-06-05 156 12.4237239915963
"522" "Arendal" 2022-06-06 157 12.5617851932521
"523" "Arendal" 2022-06-07 158 12.6989562569381
"524" "Arendal" 2022-06-08 159 12.8351708689508
"525" "Arendal" 2022-06-09 160 12.9703631965104
"526" "Arendal" 2022-06-10 161 13.1044679374551
"527" "Arendal" 2022-06-11 162 13.2374203695083
"528" "Arendal" 2022-06-12 163 13.3691563990678
"529" "Arendal" 2022-06-13 164 13.4996126094694
"530" "Arendal" 2022-06-14 165 13.6287263086739
"531" "Arendal" 2022-06-15 166 13.7564355763309
"532" "Arendal" 2022-06-16 167 13.8826793101696
"533" "Arendal" 2022-06-17 168 14.0073972716723
"534" "Arendal" 2022-06-18 169 14.1305301309817
"535" "Arendal" 2022-06-19 170 14.2520195109985
"536" "Arendal" 2022-06-20 171 14.371808030624
"537" "Arendal" 2022-06-21 172 14.4898393471044
"538" "Arendal" 2022-06-22 173 14.6060581974337
"539" "Arendal" 2022-06-23 174 14.7204104387748
"540" "Arendal" 2022-06-24 175 14.8328430878568
"541" "Arendal" 2022-06-25 176 14.9433043593103
"542" "Arendal" 2022-06-26 177 15.0517437029024
"543" "Arendal" 2022-06-27 178 15.1581118396336
"544" "Arendal" 2022-06-28 179 15.262360796662
"545" "Arendal" 2022-06-29 180 15.3644439410194
"546" "Arendal" 2022-06-30 181 15.4643160120866
"547" "Arendal" 2022-07-01 182 15.5619331527968
"548" "Arendal" 2022-07-02 183 15.6572529395352
"549" "Arendal" 2022-07-03 184 15.7502344107074
"550" "Arendal" 2022-07-04 185 15.8408380939488
"551" "Arendal" 2022-07-05 186 15.9290260319484
"552" "Arendal" 2022-07-06 187 16.0147618068631
"553" "Arendal" 2022-07-07 188 16.0980105633004
"554" "Arendal" 2022-07-08 189 16.1787390298465
"555" "Arendal" 2022-07-09 190 16.256915539122
"556" "Arendal" 2022-07-10 191 16.3325100463454
"557" "Arendal" 2022-07-11 192 16.4054941463901
"558" "Arendal" 2022-07-12 193 16.4758410893179
"559" "Arendal" 2022-07-13 194 16.5435257943777
"560" "Arendal" 2022-07-14 195 16.6085248624576
"561" "Arendal" 2022-07-15 196 16.6708165869797
"562" "Arendal" 2022-07-16 197 16.7303809632316
"563" "Arendal" 2022-07-17 198 16.7871996961269
"564" "Arendal" 2022-07-18 199 16.8412562063907
"565" "Arendal" 2022-07-19 200 16.8925356351671
"566" "Arendal" 2022-07-20 201 16.9410248470487
"567" "Arendal" 2022-07-21 202 16.9867124315276
"568" "Arendal" 2022-07-22 203 17.0295887028703
"569" "Arendal" 2022-07-23 204 17.0696456984228
"570" "Arendal" 2022-07-24 205 17.1068771753483
"571" "Arendal" 2022-07-25 206 17.1412786058089
"572" "Arendal" 2022-07-26 207 17.1728471705974
"573" "Arendal" 2022-07-27 208 17.2015817512325
"574" "Arendal" 2022-07-28 209 17.2274829205291
"575" "Arendal" 2022-07-29 210 17.2505529316577
"576" "Arendal" 2022-07-30 211 17.2707957057101
"577" "Arendal" 2022-07-31 212 17.288216817788
"578" "Arendal" 2022-08-01 213 17.302823481634
"579" "Arendal" 2022-08-02 214 17.3146245328262
"580" "Arendal" 2022-08-03 215 17.323630410558
"581" "Arendal" 2022-08-04 216 17.3298531380278
"582" "Arendal" 2022-08-05 217 17.3333063014636
"583" "Arendal" 2022-08-06 218 17.3340050278093
"584" "Arendal" 2022-08-07 219 17.3319659611011
"585" "Arendal" 2022-08-08 220 17.3272072375632
"586" "Arendal" 2022-08-09 221 17.3197484594556
"587" "Arendal" 2022-08-10 222 17.3096106677034
"588" "Arendal" 2022-08-11 223 17.2968163133442
"589" "Arendal" 2022-08-12 224 17.2813892278268
"590" "Arendal" 2022-08-13 225 17.2633545921976
"591" "Arendal" 2022-08-14 226 17.2427389052125
"592" "Arendal" 2022-08-15 227 17.2195699504124
"593" "Arendal" 2022-08-16 228 17.1938767622011
"594" "Arendal" 2022-08-17 229 17.1656895909677
"595" "Arendal" 2022-08-18 230 17.1350398672931
"596" "Arendal" 2022-08-19 231 17.1019601652844
"597" "Arendal" 2022-08-20 232 17.0664841650801
"598" "Arendal" 2022-08-21 233 17.0286466145695
"599" "Arendal" 2022-08-22 234 16.9884832903725
"600" "Arendal" 2022-08-23 235 16.9460309581241
"601" "Arendal" 2022-08-24 236 16.9013273321111
"602" "Arendal" 2022-08-25 237 16.8544110343064
"603" "Arendal" 2022-08-26 238 16.8053215528502
"604" "Arendal" 2022-08-27 239 16.7540992000239
"605" "Arendal" 2022-08-28 240 16.7007850697675
"606" "Arendal" 2022-08-29 241 16.645420994787
"607" "Arendal" 2022-08-30 242 16.5880495033025
"608" "Arendal" 2022-08-31 243 16.5287137754854
"609" "Arendal" 2022-09-01 244 16.4674575996352
"610" "Arendal" 2022-09-02 245 16.4043253281451
"611" "Arendal" 2022-09-03 246 16.3393618333058
"612" "Arendal" 2022-09-04 247 16.2726124629986
"613" "Arendal" 2022-09-05 248 16.2041229963267
"614" "Arendal" 2022-09-06 249 16.1339395992349
"615" "Arendal" 2022-09-07 250 16.0621087801674
"616" "Arendal" 2022-09-08 251 15.988677345813
"617" "Arendal" 2022-09-09 252 15.9136923569868
"618" "Arendal" 2022-09-10 253 15.8372010846983
"619" "Arendal" 2022-09-11 254 15.7592509664524
"620" "Arendal" 2022-09-12 255 15.6798895628342
"621" "Arendal" 2022-09-13 256 15.5991645144229
"622" "Arendal" 2022-09-14 257 15.5171234990826
"623" "Arendal" 2022-09-15 258 15.433814189678
"624" "Arendal" 2022-09-16 259 15.3492842122584
"625" "Arendal" 2022-09-17 260 15.2635811047569
"626" "Arendal" 2022-09-18 261 15.1767522762493
"627" "Arendal" 2022-09-19 262 15.088844966815
"628" "Arendal" 2022-09-20 263 14.9999062080447
"629" "Arendal" 2022-09-21 264 14.9099827842349
"630" "Arendal" 2022-09-22 265 14.8191211943113
"631" "Arendal" 2022-09-23 266 14.7273676145208
"632" "Arendal" 2022-09-24 267 14.6347678619311
"633" "Arendal" 2022-09-25 268 14.5413673587759
"634" "Arendal" 2022-09-26 269 14.4472110976813
"635" "Arendal" 2022-09-27 270 14.3523436078112
"636" "Arendal" 2022-09-28 271 14.256808921964
"637" "Arendal" 2022-09-29 272 14.1606505446541
"638" "Arendal" 2022-09-30 273 14.0639114212116
"639" "Arendal" 2022-10-01 274 13.9666339079282
"640" "Arendal" 2022-10-02 275 13.8688597432805
"641" "Arendal" 2022-10-03 276 13.7706300202574
"642" "Arendal" 2022-10-04 277 13.6719851598181
"643" "Arendal" 2022-10-05 278 13.5729648855065
"644" "Arendal" 2022-10-06 279 13.4736081992432
"645" "Arendal" 2022-10-07 280 13.3739533583201
"646" "Arendal" 2022-10-08 281 13.2740378536148
"647" "Arendal" 2022-10-09 282 13.1738983890464
"648" "Arendal" 2022-10-10 283 13.0735708622879
"649" "Arendal" 2022-10-11 284 12.9730903467525
"650" "Arendal" 2022-10-12 285 12.8724910748658
"651" "Arendal" 2022-10-13 286 12.7718064226395
"652" "Arendal" 2022-10-14 287 12.671068895554
"653" "Arendal" 2022-10-15 288 12.5703101157614
"654" "Arendal" 2022-10-16 289 12.4695608106158
"655" "Arendal" 2022-10-17 290 12.3688508025367
"656" "Arendal" 2022-10-18 291 12.2682090002092
"657" "Arendal" 2022-10-19 292 12.1676633911248
"658" "Arendal" 2022-10-20 293 12.0672410354631
"659" "Arendal" 2022-10-21 294 11.9669680613124
"660" "Arendal" 2022-10-22 295 11.8668696612295
"661" "Arendal" 2022-10-23 296 11.766970090132
"662" "Arendal" 2022-10-24 297 11.6672926645185
"663" "Arendal" 2022-10-25 298 11.5678597630097
"664" "Arendal" 2022-10-26 299 11.4686928282008
"665" "Arendal" 2022-10-27 300 11.3698123698143
"666" "Arendal" 2022-10-28 301 11.2712379691424
"667" "Arendal" 2022-10-29 302 11.1729882847631
"668" "Arendal" 2022-10-30 303 11.0750810595172
"669" "Arendal" 2022-10-31 304 10.9775331287264
"670" "Arendal" 2022-11-01 305 10.8803604296371
"671" "Arendal" 2022-11-02 306 10.7835780120674
"672" "Arendal" 2022-11-03 307 10.6872000502381
"673" "Arendal" 2022-11-04 308 10.5912398557625
"674" "Arendal" 2022-11-05 309 10.4957098917736
"675" "Arendal" 2022-11-06 310 10.4006217881607
"676" "Arendal" 2022-11-07 311 10.3059863578893
"677" "Arendal" 2022-11-08 312 10.2118136143769
"678" "Arendal" 2022-11-09 313 10.1181127898936
"679" "Arendal" 2022-11-10 314 10.0248923549578
"680" "Arendal" 2022-11-11 315 9.9321600386947
"681" "Arendal" 2022-11-12 316 9.83992285012435
"682" "Arendal" 2022-11-13 317 9.74818710034542
"683" "Arendal" 2022-11-14 318 9.65695842557873
"684" "Arendal" 2022-11-15 319 9.56624181103469
"685" "Arendal" 2022-11-16 320 9.47604161556713
"686" "Arendal" 2022-11-17 321 9.38636159707524
"687" "Arendal" 2022-11-18 322 9.29720493861443
"688" "Arendal" 2022-11-19 323 9.20857427517624
"689" "Arendal" 2022-11-20 324 9.12047172109628
"690" "Arendal" 2022-11-21 325 9.03289889804896
"691" "Arendal" 2022-11-22 326 8.94585696358651
"692" "Arendal" 2022-11-23 327 8.85934664017959
"693" "Arendal" 2022-11-24 328 8.77336824471614
"694" "Arendal" 2022-11-25 329 8.68792171841419
"695" "Arendal" 2022-11-26 330 8.60300665710469
"696" "Arendal" 2022-11-27 331 8.518622341839
"697" "Arendal" 2022-11-28 332 8.43476776977624
"698" "Arendal" 2022-11-29 333 8.35144168530478
"699" "Arendal" 2022-11-30 334 8.26864261135213
"700" "Arendal" 2022-12-01 335 8.18636888083743
"701" "Arendal" 2022-12-02 336 8.10461866822024
"702" "Arendal" 2022-12-03 337 8.02339002109966
"703" "Arendal" 2022-12-04 338 7.94268089181751
"704" "Arendal" 2022-12-05 339 7.86248916901948
"705" "Arendal" 2022-12-06 340 7.78281270912818
"706" "Arendal" 2022-12-07 341 7.7036493676822
"707" "Arendal" 2022-12-08 342 7.62499703049557
"708" "Arendal" 2022-12-09 343 7.5468536445921
"709" "Arendal" 2022-12-10 344 7.46921724886961
"710" "Arendal" 2022-12-11 345 7.39208600444928
"711" "Arendal" 2022-12-12 346 7.31545822466589
"712" "Arendal" 2022-12-13 347 7.23933240465515
"713" "Arendal" 2022-12-14 348 7.16370725049483
"714" "Arendal" 2022-12-15 349 7.0885817078571
"715" "Arendal" 2022-12-16 350 7.01395499013013
"716" "Arendal" 2022-12-17 351 6.93982660596752
"717" "Arendal" 2022-12-18 352 6.86619638622515
"718" "Arendal" 2022-12-19 353 6.79306451024563
"719" "Arendal" 2022-12-20 354 6.72043153145157
"720" "Arendal" 2022-12-21 355 6.64829840220952
"721" "Arendal" 2022-12-22 356 6.57666649792778
"722" "Arendal" 2022-12-23 357 6.5055376403518
"723" "Arendal" 2022-12-24 358 6.43491412002237
"724" "Arendal" 2022-12-25 359 6.36479871786257
"725" "Arendal" 2022-12-26 360 6.29519472586079
"726" "Arendal" 2022-12-27 361 6.22610596681806
"727" "Arendal" 2022-12-28 362 6.15753681312942
"728" "Arendal" 2022-12-29 363 6.0894922045701
"729" "Arendal" 2022-12-30 364 6.02197766505863
"730" "Arendal" 2022-12-31 365 5.95499931837029
"731" "Austevoll" 2022-01-01 1 7.3413744873676
"732" "Austevoll" 2022-01-02 2 7.2995976026212
"733" "Austevoll" 2022-01-03 3 7.25815830056847
"734" "Austevoll" 2022-01-04 4 7.21705230825702
"735" "Austevoll" 2022-01-05 5 7.17627594586944
"736" "Austevoll" 2022-01-06 6 7.13582614661147
"737" "Austevoll" 2022-01-07 7 7.09570047557616
"738" "Austevoll" 2022-01-08 8 7.05589714755719
"739" "Austevoll" 2022-01-09 9 7.01641504378582
"740" "Austevoll" 2022-01-10 10 6.97725372756731
"741" "Austevoll" 2022-01-11 11 6.938413458794
"742" "Austevoll" 2022-01-12 12 6.89989520731369
"743" "Austevoll" 2022-01-13 13 6.86170066513356
"744" "Austevoll" 2022-01-14 14 6.82383225744095
"745" "Austevoll" 2022-01-15 15 6.78629315242438
"746" "Austevoll" 2022-01-16 16 6.74908726987916
"747" "Austevoll" 2022-01-17 17 6.71221928858389
"748" "Austevoll" 2022-01-18 18 6.67569465243543
"749" "Austevoll" 2022-01-19 19 6.63951957533171
"750" "Austevoll" 2022-01-20 20 6.60370104479317
"751" "Austevoll" 2022-01-21 21 6.56824682431525
"752" "Austevoll" 2022-01-22 22 6.53316545444614
"753" "Austevoll" 2022-01-23 23 6.49846625258524
"754" "Austevoll" 2022-01-24 24 6.46415931149989
"755" "Austevoll" 2022-01-25 25 6.43025549655901
"756" "Austevoll" 2022-01-26 26 6.39676644168452
"757" "Austevoll" 2022-01-27 27 6.36370454402237
"758" "Austevoll" 2022-01-28 28 6.33108295733736
"759" "Austevoll" 2022-01-29 29 6.29891558413684
"760" "Austevoll" 2022-01-30 30 6.26721706653063
"761" "Austevoll" 2022-01-31 31 6.23600277583554
"762" "Austevoll" 2022-02-01 32 6.20528880093505
"763" "Austevoll" 2022-02-02 33 6.17509193540571
"764" "Austevoll" 2022-02-03 34 6.14542966342386
"765" "Austevoll" 2022-02-04 35 6.11632014446766
"766" "Austevoll" 2022-02-05 36 6.0877821968308
"767" "Austevoll" 2022-02-06 37 6.05983527996607
"768" "Austevoll" 2022-02-07 38 6.03249947567836
"769" "Austevoll" 2022-02-08 39 6.00579546818799
"770" "Austevoll" 2022-02-09 40 5.97974452308693
"771" "Austevoll" 2022-02-10 41 5.95436846521189
"772" "Austevoll" 2022-02-11 42 5.92968965545945
"773" "Austevoll" 2022-02-12 43 5.90573096657001
"774" "Austevoll" 2022-02-13 44 5.88251575790857
"775" "Austevoll" 2022-02-14 45 5.86006784927164
"776" "Austevoll" 2022-02-15 46 5.83841149375092
"777" "Austevoll" 2022-02-16 47 5.81757134968555
"778" "Austevoll" 2022-02-17 48 5.79757245173601
"779" "Austevoll" 2022-02-18 49 5.77844018111381
"780" "Austevoll" 2022-02-19 50 5.76020023500234
"781" "Austevoll" 2022-02-20 51 5.74287859520521
"782" "Austevoll" 2022-02-21 52 5.72650149605957
"783" "Austevoll" 2022-02-22 53 5.71109539165275
"784" "Austevoll" 2022-02-23 54 5.69668692238166
"785" "Austevoll" 2022-02-24 55 5.6833028808951
"786" "Austevoll" 2022-02-25 56 5.67097017746021
"787" "Austevoll" 2022-02-26 57 5.65971580479477
"788" "Austevoll" 2022-02-27 58 5.64956680240826
"789" "Austevoll" 2022-02-28 59 5.64055022049479
"790" "Austevoll" 2022-03-01 60 5.63269308342201
"791" "Austevoll" 2022-03-02 61 5.62602235286061
"792" "Austevoll" 2022-03-03 62 5.62056489059947
"793" "Austevoll" 2022-03-04 63 5.61634742109217
"794" "Austevoll" 2022-03-05 64 5.61339649378079
"795" "Austevoll" 2022-03-06 65 5.61173844524359
"796" "Austevoll" 2022-03-07 66 5.61139936121319
"797" "Austevoll" 2022-03-08 67 5.61240503851234
"798" "Austevoll" 2022-03-09 68 5.6147809469545
"799" "Austevoll" 2022-03-10 69 5.61855219125662
"800" "Austevoll" 2022-03-11 70 5.62374347301151
"801" "Austevoll" 2022-03-12 71 5.63037905276757
"802" "Austevoll" 2022-03-13 72 5.63848271226307
"803" "Austevoll" 2022-03-14 73 5.64807771686259
"804" "Austevoll" 2022-03-15 74 5.65918677824296
"805" "Austevoll" 2022-03-16 75 5.67183201737567
"806" "Austevoll" 2022-03-17 76 5.68603492785269
"807" "Austevoll" 2022-03-18 77 5.70181633960229
"808" "Austevoll" 2022-03-19 78 5.71919638304103
"809" "Austevoll" 2022-03-20 79 5.73819445370768
"810" "Austevoll" 2022-03-21 80 5.75882917742451
"811" "Austevoll" 2022-03-22 81 5.78111837603061
"812" "Austevoll" 2022-03-23 82 5.80507903373158
"813" "Austevoll" 2022-03-24 83 5.83072726410912
"814" "Austevoll" 2022-03-25 84 5.85807827783345
"815" "Austevoll" 2022-03-26 85 5.88714635112075
"816" "Austevoll" 2022-03-27 86 5.91794479497696
"817" "Austevoll" 2022-03-28 87 5.95048592526859
"818" "Austevoll" 2022-03-29 88 5.98478103366009
"819" "Austevoll" 2022-03-30 89 6.02084035945655
"820" "Austevoll" 2022-03-31 90 6.05867306238959
"821" "Austevoll" 2022-04-01 91 6.09828719638293
"822" "Austevoll" 2022-04-02 92 6.13968968433355
"823" "Austevoll" 2022-04-03 93 6.1828862939428
"824" "Austevoll" 2022-04-04 94 6.22788161463082
"825" "Austevoll" 2022-04-05 95 6.27467903556667
"826" "Austevoll" 2022-04-06 96 6.32328072484478
"827" "Austevoll" 2022-04-07 97 6.37368760983767
"828" "Austevoll" 2022-04-08 98 6.4258993587531
"829" "Austevoll" 2022-04-09 99 6.47991436342275
"830" "Austevoll" 2022-04-10 100 6.53572972334795
"831" "Austevoll" 2022-04-11 101 6.59334123102682
"832" "Austevoll" 2022-04-12 102 6.6527433585854
"833" "Austevoll" 2022-04-13 103 6.71392924573412
"834" "Austevoll" 2022-04-14 104 6.77689068906948
"835" "Austevoll" 2022-04-15 105 6.84161813273906
"836" "Austevoll" 2022-04-16 106 6.90810066048665
"837" "Austevoll" 2022-04-17 107 6.97632598909262
"838" "Austevoll" 2022-04-18 108 7.04628046322315
"839" "Austevoll" 2022-04-19 109 7.11794905170009
"840" "Austevoll" 2022-04-20 110 7.19131534520199
"841" "Austevoll" 2022-04-21 111 7.26636155540482
"842" "Austevoll" 2022-04-22 112 7.34306851556951
"843" "Austevoll" 2022-04-23 113 7.42141568258161
"844" "Austevoll" 2022-04-24 114 7.50138114044689
"845" "Austevoll" 2022-04-25 115 7.58294160524478
"846" "Austevoll" 2022-04-26 116 7.6660724315401
"847" "Austevoll" 2022-04-27 117 7.75074762025176
"848" "Austevoll" 2022-04-28 118 7.83693982797539
"849" "Austevoll" 2022-04-29 119 7.92462037775518
"850" "Austevoll" 2022-04-30 120 8.01375927129875
"851" "Austevoll" 2022-05-01 121 8.10432520262673
"852" "Austevoll" 2022-05-02 122 8.1962855731477
"853" "Austevoll" 2022-05-03 123 8.28960650814688
"854" "Austevoll" 2022-05-04 124 8.38425287467574
"855" "Austevoll" 2022-05-05 125 8.48018830082785
"856" "Austevoll" 2022-05-06 126 8.57737519638481
"857" "Austevoll" 2022-05-07 127 8.6757747748144
"858" "Austevoll" 2022-05-08 128 8.77534707660158
"859" "Austevoll" 2022-05-09 129 8.87605099389139
"860" "Austevoll" 2022-05-10 130 8.97784429642127
"861" "Austevoll" 2022-05-11 131 9.08068365871886
"862" "Austevoll" 2022-05-12 132 9.18452468853976
"863" "Austevoll" 2022-05-13 133 9.28932195651832
"864" "Austevoll" 2022-05-14 134 9.39502902700326
"865" "Austevoll" 2022-05-15 135 9.50159849004816
"866" "Austevoll" 2022-05-16 136 9.60898199452601
"867" "Austevoll" 2022-05-17 137 9.71713028233513
"868" "Austevoll" 2022-05-18 138 9.825993223663
"869" "Austevoll" 2022-05-19 139 9.93551985327291
"870" "Austevoll" 2022-05-20 140 10.0456584077773
"871" "Austevoll" 2022-05-21 141 10.1563563638606
"872" "Austevoll" 2022-05-22 142 10.2675604774127
"873" "Austevoll" 2022-05-23 143 10.3792168235345
"874" "Austevoll" 2022-05-24 144 10.4912708373734
"875" "Austevoll" 2022-05-25 145 10.6036673557487
"876" "Austevoll" 2022-05-26 146 10.7163506595237
"877" "Austevoll" 2022-05-27 147 10.829264516681
"878" "Austevoll" 2022-05-28 148 10.9423522260569
"879" "Austevoll" 2022-05-29 149 11.0555566616902
"880" "Austevoll" 2022-05-30 150 11.1688203177387
"881" "Austevoll" 2022-05-31 151 11.2820853539185
"882" "Austevoll" 2022-06-01 152 11.3952936414166
"883" "Austevoll" 2022-06-02 153 11.5083868092317
"884" "Austevoll" 2022-06-03 154 11.6213062908934
"885" "Austevoll" 2022-06-04 155 11.7339933715108
"886" "Austevoll" 2022-06-05 156 11.8463892351028
"887" "Austevoll" 2022-06-06 157 11.9584350121596
"888" "Austevoll" 2022-06-07 158 12.0700718273853
"889" "Austevoll" 2022-06-08 159 12.1812408475726
"890" "Austevoll" 2022-06-09 160 12.2918833295584
"891" "Austevoll" 2022-06-10 161 12.4019406682105
"892" "Austevoll" 2022-06-11 162 12.5113544443949
"893" "Austevoll" 2022-06-12 163 12.6200664728722
"894" "Austevoll" 2022-06-13 164 12.7280188500746
"895" "Austevoll" 2022-06-14 165 12.8351540017116
"896" "Austevoll" 2022-06-15 166 12.941414730154
"897" "Austevoll" 2022-06-16 167 13.0467442615482
"898" "Austevoll" 2022-06-17 168 13.1510862926086
"899" "Austevoll" 2022-06-18 169 13.2543850370404
"900" "Austevoll" 2022-06-19 170 13.3565852715434
"901" "Austevoll" 2022-06-20 171 13.4576323813477
"902" "Austevoll" 2022-06-21 172 13.5574724052339
"903" "Austevoll" 2022-06-22 173 13.6560520799902
"904" "Austevoll" 2022-06-23 174 13.7533188842588
"905" "Austevoll" 2022-06-24 175 13.8492210817264
"906" "Austevoll" 2022-06-25 176 13.9437077636126
"907" "Austevoll" 2022-06-26 177 14.0367288904109
"908" "Austevoll" 2022-06-27 178 14.1282353328403
"909" "Austevoll" 2022-06-28 179 14.2181789119615
"910" "Austevoll" 2022-06-29 180 14.3065124384187
"911" "Austevoll" 2022-06-30 181 14.3931897507627
"912" "Austevoll" 2022-07-01 182 14.4781657528178
"913" "Austevoll" 2022-07-02 183 14.5613964500513
"914" "Austevoll" 2022-07-03 184 14.6428389849091
"915" "Austevoll" 2022-07-04 185 14.7224516710788
"916" "Austevoll" 2022-07-05 186 14.8001940266468
"917" "Austevoll" 2022-07-06 187 14.8760268061129
"918" "Austevoll" 2022-07-07 188 14.9499120312301
"919" "Austevoll" 2022-07-08 189 15.0218130206376
"920" "Austevoll" 2022-07-09 190 15.0916944182569
"921" "Austevoll" 2022-07-10 191 15.1595222204204
"922" "Austevoll" 2022-07-11 192 15.2252638017066
"923" "Austevoll" 2022-07-12 193 15.2888879394538
"924" "Austevoll" 2022-07-13 194 15.3503648369291
"925" "Austevoll" 2022-07-14 195 15.4096661451278
"926" "Austevoll" 2022-07-15 196 15.4667649831822
"927" "Austevoll" 2022-07-16 197 15.5216359573601
"928" "Austevoll" 2022-07-17 198 15.5742551786322
"929" "Austevoll" 2022-07-18 199 15.6246002787944
"930" "Austevoll" 2022-07-19 200 15.672650425126
"931" "Austevoll" 2022-07-20 201 15.7183863335733
"932" "Austevoll" 2022-07-21 202 15.7617902804437
"933" "Austevoll" 2022-07-22 203 15.8028461126015
"934" "Austevoll" 2022-07-23 204 15.8415392561553
"935" "Austevoll" 2022-07-24 205 15.8778567236311
"936" "Austevoll" 2022-07-25 206 15.9117871196243
"937" "Austevoll" 2022-07-26 207 15.9433206449275
"938" "Austevoll" 2022-07-27 208 15.9724490991319
"939" "Austevoll" 2022-07-28 209 15.9991658817017
"940" "Austevoll" 2022-07-29 210 16.0234659915235
"941" "Austevoll" 2022-07-30 211 16.0453460249317
"942" "Austevoll" 2022-07-31 212 16.0648041722179
"943" "Austevoll" 2022-08-01 213 16.081840212627
"944" "Austevoll" 2022-08-02 214 16.096455507851
"945" "Austevoll" 2022-08-03 215 16.1086529940283
"946" "Austevoll" 2022-08-04 216 16.1184371722612
"947" "Austevoll" 2022-08-05 217 16.1258140976632
"948" "Austevoll" 2022-08-06 218 16.1307913669525
"949" "Austevoll" 2022-08-07 219 16.1333781046061
"950" "Austevoll" 2022-08-08 220 16.133584947594
"951" "Austevoll" 2022-08-09 221 16.1314240287118
"952" "Austevoll" 2022-08-10 222 16.126908958533
"953" "Austevoll" 2022-08-11 223 16.1200548060036
"954" "Austevoll" 2022-08-12 224 16.1108780777027
"955" "Austevoll" 2022-08-13 225 16.0993966957953
"956" "Austevoll" 2022-08-14 226 16.0856299747025
"957" "Austevoll" 2022-08-15 227 16.0695985965196
"958" "Austevoll" 2022-08-16 228 16.0513245852098
"959" "Austevoll" 2022-08-17 229 16.0308312796053
"960" "Austevoll" 2022-08-18 230 16.0081433052485
"961" "Austevoll" 2022-08-19 231 15.9832865451059
"962" "Austevoll" 2022-08-20 232 15.9562881091898
"963" "Austevoll" 2022-08-21 233 15.9271763031243
"964" "Austevoll" 2022-08-22 234 15.8959805956915
"965" "Austevoll" 2022-08-23 235 15.8627315853971
"966" "Austevoll" 2022-08-24 236 15.827460966094
"967" "Austevoll" 2022-08-25 237 15.7902014917043
"968" "Austevoll" 2022-08-26 238 15.7509869400807
"969" "Austevoll" 2022-08-27 239 15.7098520760496
"970" "Austevoll" 2022-08-28 240 15.6668326136781
"971" "Austevoll" 2022-08-29 241 15.6219651778099
"972" "Austevoll" 2022-08-30 242 15.5752872649129
"973" "Austevoll" 2022-08-31 243 15.5268372032853
"974" "Austevoll" 2022-09-01 244 15.4766541126642
"975" "Austevoll" 2022-09-02 245 15.4247778632851
"976" "Austevoll" 2022-09-03 246 15.3712490344371
"977" "Austevoll" 2022-09-04 247 15.3161088725635
"978" "Austevoll" 2022-09-05 248 15.2593992489529
"979" "Austevoll" 2022-09-06 249 15.2011626170719
"980" "Austevoll" 2022-09-07 250 15.1414419695855
"981" "Austevoll" 2022-09-08 251 15.0802807951154
"982" "Austevoll" 2022-09-09 252 15.0177230347847
"983" "Austevoll" 2022-09-10 253 14.9538130385978
"984" "Austevoll" 2022-09-11 254 14.8885955217056
"985" "Austevoll" 2022-09-12 255 14.8221155206039
"986" "Austevoll" 2022-09-13 256 14.7544183493158
"987" "Austevoll" 2022-09-14 257 14.6855495556053
"988" "Austevoll" 2022-09-15 258 14.615554877273
"989" "Austevoll" 2022-09-16 259 14.5444801985811
"990" "Austevoll" 2022-09-17 260 14.4723715068573
"991" "Austevoll" 2022-09-18 261 14.3992748493248
"992" "Austevoll" 2022-09-19 262 14.3252362902072
"993" "Austevoll" 2022-09-20 263 14.2503018681549
"994" "Austevoll" 2022-09-21 264 14.1745175540402
"995" "Austevoll" 2022-09-22 265 14.0979292091676
"996" "Austevoll" 2022-09-23 266 14.0205825439446
"997" "Austevoll" 2022-09-24 267 13.9425230770588
"998" "Austevoll" 2022-09-25 268 13.8637960952052
